longitude_(x),latitude_(y),Date,year,month,day,data_quality,max_temp_(°c),max_temp_flag,min_temp_(°c),min_temp_flag,mean_temp_(°c),mean_temp_flag,heat_deg_days_(°c),heat_deg_days_flag,cool_deg_days_(°c),cool_deg_days_flag,total_rain_(mm),total_rain_flag,total_snow_(cm),total_snow_flag,total_precip_(mm),total_precip_flag,snow_on_grnd_(cm),snow_on_grnd_flag,dir_of_max_gust_(10s_deg),dir_of_max_gust_flag,spd_of_max_gust_(km/h),spd_of_max_gust_flag
-114.01,51.12,2015-06-26,2015,6,26,,28.7,,15.3,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,19.0,,33,
-114.01,51.12,2015-06-27,2015,6,27,,30.8,,13.2,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-06-28,2015,6,28,,30.8,,14.8,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,,,33.0,,44,
-114.01,51.12,2015-06-29,2015,6,29,,22.9,,17.3,,20.1,,0.0,,2.1,,0.0,T,0.0,,0.0,T,,,2.0,,37,
-114.01,51.12,2015-06-30,2015,6,30,,24.6,,14.1,,19.4,,0.0,,1.4,,2.6,,0.0,,2.6,,,,34.0,,50,
-114.01,51.12,2015-07-01,2015,7,1,,23.8,,13.0,,18.4,,0.0,,0.4,,17.0,,0.0,,17.0,,,,27.0,,63,
-114.01,51.12,2015-07-02,2015,7,2,,27.0,,11.9,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,16.0,,37,
-114.01,51.12,2015-07-03,2015,7,3,,29.6,,14.5,,22.1,,0.0,,4.1,,0.0,,0.0,,0.0,,,,2.0,,35,
-114.01,51.12,2015-07-04,2015,7,4,,23.6,,12.2,,17.9,,0.1,,0.0,,9.5,,0.0,,9.5,,,,35.0,,74,
-114.01,51.12,2015-07-05,2015,7,5,,17.9,,9.6,,13.8,,4.2,,0.0,,0.3,,0.0,,0.3,,,,35.0,,48,
-114.01,51.12,2015-07-06,2015,7,6,,23.3,,7.4,,15.4,,2.6,,0.0,,2.2,,0.0,,2.2,,,,1.0,,46,
-114.01,51.12,2015-07-07,2015,7,7,,18.5,,11.9,,15.2,,2.8,,0.0,,0.4,,0.0,,0.4,,,,36.0,,46,
-114.01,51.12,2015-07-08,2015,7,8,,29.7,,9.9,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,17.0,,41,
-114.01,51.12,2015-07-09,2015,7,9,,31.7,,16.0,,23.9,,0.0,,5.9,,0.0,,0.0,,0.0,,,,11.0,,37,
-114.01,51.12,2015-07-10,2015,7,10,,30.2,,14.8,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,,,34.0,,39,
-114.01,51.12,2015-07-11,2015,7,11,,28.9,,15.2,,22.1,,0.0,,4.1,,0.0,,0.0,,0.0,,,,35.0,,35,
-114.01,51.12,2015-07-12,2015,7,12,,26.8,,16.0,,21.4,,0.0,,3.4,,6.2,,0.0,,6.2,,,,13.0,,33,
-114.01,51.12,2015-07-13,2015,7,13,,22.6,,14.3,,18.5,,0.0,,0.5,,0.2,,0.0,,0.2,,,,35.0,,46,
-114.01,51.12,2015-07-14,2015,7,14,,22.8,,11.0,,16.9,,1.1,,0.0,,0.2,,0.0,,0.2,,,,33.0,,52,
-114.01,51.12,2015-07-15,2015,7,15,,26.6,,10.6,,18.6,,0.0,,0.6,,0.0,,0.0,,0.0,,,,30.0,,39,
-114.01,51.12,2015-07-16,2015,7,16,,20.5,,8.3,,14.4,,3.6,,0.0,,5.6,,0.0,,5.6,,,,34.0,,65,
-114.01,51.12,2015-07-17,2015,7,17,,18.6,,8.8,,13.7,,4.3,,0.0,,11.1,,0.0,,11.1,,,,32.0,,87,
-114.01,51.12,2015-07-18,2015,7,18,,28.6,,9.3,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,29.0,,39,
-114.01,51.12,2015-07-19,2015,7,19,,27.1,,15.3,,21.2,,0.0,,3.2,,0.0,T,0.0,,0.0,T,,,35.0,,43,
-114.01,51.12,2015-07-20,2015,7,20,,28.5,,13.4,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,16.0,,48,
-114.01,51.12,2015-07-21,2015,7,21,,27.8,,13.0,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,33.0,,48,
-114.01,51.12,2015-07-22,2015,7,22,,23.6,,12.4,,18.0,,0.0,,0.0,,0.2,,0.0,,0.2,,,,1.0,,67,
-114.01,51.12,2015-07-23,2015,7,23,,23.5,,9.6,,16.6,,1.4,,0.0,,0.4,,0.0,,0.4,,,,33.0,,43,
-114.01,51.12,2015-07-24,2015,7,24,,28.4,,8.9,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,16.0,,44,
-114.01,51.12,2015-07-25,2015,7,25,,24.2,,12.4,,18.3,,0.0,,0.3,,0.2,,0.0,,0.2,,,,22.0,,87,
-114.01,51.12,2015-07-26,2015,7,26,,21.9,,9.2,,15.6,,2.4,,0.0,,0.4,,0.0,,0.4,,,,32.0,,41,
-114.01,51.12,2015-07-27,2015,7,27,,18.3,,6.5,,12.4,,5.6,,0.0,,2.0,,0.0,,2.0,,,,2.0,,41,
-114.01,51.12,2015-07-28,2015,7,28,,23.6,,8.5,,16.1,,1.9,,0.0,,0.2,,0.0,,0.2,,,,29.0,,46,
-114.01,51.12,2015-07-29,2015,7,29,,24.1,,9.9,,17.0,,1.0,,0.0,,0.2,,0.0,,0.2,,,,29.0,,52,
-114.01,51.12,2015-07-30,2015,7,30,,26.8,,7.8,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,9.0,,43,
-114.01,51.12,2015-07-31,2015,7,31,,31.5,,9.6,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,15.0,,39,
-114.01,51.12,2015-08-01,2015,8,1,,26.7,,11.8,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,5.0,,41,
-114.01,51.12,2015-08-02,2015,8,2,,27.9,,14.7,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,,,12.0,,43,
-114.01,51.12,2015-08-03,2015,8,3,,30.7,,13.8,,22.3,,0.0,,4.3,,0.0,T,0.0,,0.0,T,,,19.0,,46,
-114.01,51.12,2015-08-04,2015,8,4,,24.0,,11.8,,17.9,,0.1,,0.0,,20.8,,0.0,,20.8,,,,33.0,,78,
-114.01,51.12,2015-08-05,2015,8,5,,20.8,,11.9,,16.4,,1.6,,0.0,,26.2,,0.0,,26.2,,,,2.0,,44,
-114.01,51.12,2015-08-06,2015,8,6,,16.8,,9.6,,13.2,,4.8,,0.0,,14.3,,0.0,,14.3,,,,35.0,,57,
-114.01,51.12,2015-08-07,2015,8,7,,22.6,,9.7,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,34.0,,33,
-114.01,51.12,2015-08-08,2015,8,8,,25.8,,8.6,,17.2,,0.8,,0.0,,0.0,T,0.0,,0.0,T,,,17.0,,35,
-114.01,51.12,2015-08-09,2015,8,9,,28.6,,10.8,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,29.0,,32,
-114.01,51.12,2015-08-10,2015,8,10,,28.1,,11.2,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,12.0,,39,
-114.01,51.12,2015-08-11,2015,8,11,,29.0,,14.2,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,35.0,,32,
-114.01,51.12,2015-08-12,2015,8,12,,30.9,,12.5,,21.7,,0.0,,3.7,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-08-13,2015,8,13,,33.6,,12.7,,23.2,,0.0,,5.2,,0.0,,0.0,,0.0,,,,35.0,,39,
-114.01,51.12,2015-08-14,2015,8,14,,22.8,,13.2,,18.0,,0.0,,0.0,,2.6,,0.0,,2.6,,,,34.0,,44,
-114.01,51.12,2015-08-15,2015,8,15,,13.3,,9.7,,11.5,,6.5,,0.0,,21.0,,0.0,,21.0,,,,5.0,,63,
-114.01,51.12,2015-08-16,2015,8,16,,17.1,,7.9,,12.5,,5.5,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,39,
-114.01,51.12,2015-08-17,2015,8,17,,21.1,,5.9,,13.5,,4.5,,0.0,,4.2,,0.0,,4.2,,,,33.0,,52,
-114.01,51.12,2015-08-18,2015,8,18,,19.1,,10.0,,14.6,,3.4,,0.0,,1.2,,0.0,,1.2,,,,35.0,,46,
-114.01,51.12,2015-08-19,2015,8,19,,27.7,,8.0,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,34.0,,52,
-114.01,51.12,2015-08-20,2015,8,20,,20.2,,10.8,,15.5,,2.5,,0.0,,1.8,,0.0,,1.8,,,,6.0,,33,
-114.01,51.12,2015-08-21,2015,8,21,,11.8,,2.9,,7.4,,10.6,,0.0,,36.9,,0.0,,36.9,,,,35.0,,50,
-114.01,51.12,2015-08-22,2015,8,22,,16.5,,4.0,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,32.0,,37,
-114.01,51.12,2015-08-23,2015,8,23,,23.6,,4.5,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,11.0,,35,
-114.01,51.12,2015-08-24,2015,8,24,,23.4,,11.4,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-08-25,2015,8,25,,26.1,,10.6,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-08-26,2015,8,26,,21.0,,11.6,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-08-27,2015,8,27,,23.9,,10.8,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-08-28,2015,8,28,,25.9,,12.3,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,21.0,,35,
-114.01,51.12,2015-08-29,2015,8,29,,27.8,,12.7,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,18.0,,59,
-114.01,51.12,2015-08-30,2015,8,30,,22.8,,7.9,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,28.0,,74,
-114.01,51.12,2015-08-31,2015,8,31,,21.4,,9.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,57,
-114.01,51.12,2015-09-01,2015,9,1,,22.9,,6.4,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,35,
-114.01,51.12,2015-09-02,2015,9,2,,22.0,,8.9,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,69,
-114.01,51.12,2015-09-03,2015,9,3,,14.3,,4.1,,9.2,,8.8,,0.0,,2.2,,0.0,,2.2,,,,12.0,,48,
-114.01,51.12,2015-09-04,2015,9,4,,8.2,,3.2,,5.7,,12.3,,0.0,,5.4,,0.0,,5.4,,,,34.0,,43,
-114.01,51.12,2015-09-05,2015,9,5,,6.4,,1.0,,3.7,,14.3,,0.0,,30.0,,0.0,T,30.0,,0.0,,,,<31,
-114.01,51.12,2015-09-06,2015,9,6,,9.2,,0.8,,5.0,,13.0,,0.0,,3.8,,0.0,T,3.8,,0.0,,32.0,,54,
-114.01,51.12,2015-09-07,2015,9,7,,14.1,,5.8,,10.0,,8.0,,0.0,,1.8,,0.0,,1.8,,,,34.0,,56,
-114.01,51.12,2015-09-08,2015,9,8,,17.9,,3.7,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,29.0,,43,
-114.01,51.12,2015-09-09,2015,9,9,,19.1,,7.5,,13.3,,4.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-10,2015,9,10,,20.3,,3.9,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-11,2015,9,11,,26.1,,7.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-12,2015,9,12,,28.6,,9.7,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,36.0,,70,
-114.01,51.12,2015-09-13,2015,9,13,,12.8,,7.5,,10.2,,7.8,,0.0,,3.4,,0.0,,3.4,,,,35.0,,35,
-114.01,51.12,2015-09-14,2015,9,14,,7.5,,4.3,,5.9,,12.1,,0.0,,12.2,,0.0,,12.2,,,,35.0,,33,
-114.01,51.12,2015-09-15,2015,9,15,,12.0,,5.1,,8.6,,9.4,,0.0,,1.8,,0.0,,1.8,,,,1.0,,35,
-114.01,51.12,2015-09-16,2015,9,16,,11.8,,2.2,,7.0,,11.0,,0.0,,1.8,,0.0,,1.8,,,,,,<31,
-114.01,51.12,2015-09-17,2015,9,17,,16.0,,0.3,,8.2,,9.8,,0.0,,0.0,,0.0,,0.0,,,,30.0,,56,
-114.01,51.12,2015-09-18,2015,9,18,,18.6,,4.1,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,54,
-114.01,51.12,2015-09-19,2015,9,19,,21.6,,6.0,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,56,
-114.01,51.12,2015-09-20,2015,9,20,,19.9,,6.4,,13.2,,4.8,,0.0,,2.2,,0.0,,2.2,,,,34.0,,67,
-114.01,51.12,2015-09-21,2015,9,21,,11.1,,-0.5,,5.3,,12.7,,0.0,,1.8,,0.0,,1.8,,,,33.0,,56,
-114.01,51.12,2015-09-22,2015,9,22,,16.5,,5.6,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,17.0,,37,
-114.01,51.12,2015-09-23,2015,9,23,,20.1,,1.7,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-24,2015,9,24,,21.2,,4.6,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,,,16.0,,35,
-114.01,51.12,2015-09-25,2015,9,25,,22.2,,5.8,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,,48,
-114.01,51.12,2015-09-26,2015,9,26,,14.7,,6.4,,10.6,,7.4,,0.0,,0.6,,0.0,,0.6,,,,29.0,,52,
-114.01,51.12,2015-09-27,2015,9,27,,15.9,,2.9,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,44,
-114.01,51.12,2015-09-28,2015,9,28,,15.4,,0.7,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-29,2015,9,29,,19.1,,2.1,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-09-30,2015,9,30,,20.7,,4.3,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-01,2015,10,1,,21.7,,3.6,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,,,17.0,,35,
-114.01,51.12,2015-10-02,2015,10,2,,20.3,,2.4,,11.4,,6.6,,0.0,,0.2,,0.0,,0.2,,,,35.0,,83,
-114.01,51.12,2015-10-03,2015,10,3,,3.0,,0.5,,1.8,,16.2,,0.0,,2.4,,3.0,,5.4,,,,35.0,,76,
-114.01,51.12,2015-10-04,2015,10,4,,4.6,,0.6,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-05,2015,10,5,,12.9,,0.3,,6.6,,11.4,,0.0,,0.0,,0.0,,0.0,,,,1.0,,33,
-114.01,51.12,2015-10-06,2015,10,6,,16.3,,1.0,,8.7,,9.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,39,
-114.01,51.12,2015-10-07,2015,10,7,,18.1,,7.3,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,57,
-114.01,51.12,2015-10-08,2015,10,8,,19.8,,3.2,,11.5,,6.5,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
-114.01,51.12,2015-10-09,2015,10,9,,21.7,,11.1,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-10,2015,10,10,,23.5,,9.3,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,21.0,,48,
-114.01,51.12,2015-10-11,2015,10,11,,18.2,,5.7,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,32.0,,74,
-114.01,51.12,2015-10-12,2015,10,12,,17.5,,2.5,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,29.0,,65,
-114.01,51.12,2015-10-13,2015,10,13,,16.7,,2.1,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,48,
-114.01,51.12,2015-10-14,2015,10,14,,14.8,,0.5,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,5.0,,33,
-114.01,51.12,2015-10-15,2015,10,15,,12.1,,0.3,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,15.0,,43,
-114.01,51.12,2015-10-16,2015,10,16,,14.6,,-0.2,,7.2,,10.8,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-17,2015,10,17,,19.7,,-0.3,,9.7,,8.3,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-18,2015,10,18,,17.7,,6.6,,12.2,,5.8,,0.0,,0.0,,0.0,,0.0,,,,1.0,,48,
-114.01,51.12,2015-10-19,2015,10,19,,18.6,,3.3,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-20,2015,10,20,,13.4,,5.0,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,34.0,,65,
-114.01,51.12,2015-10-21,2015,10,21,,20.0,,1.4,,10.7,,7.3,,0.0,,0.0,,0.0,,0.0,,,,30.0,,48,
-114.01,51.12,2015-10-22,2015,10,22,,15.8,,2.0,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,48,
-114.01,51.12,2015-10-23,2015,10,23,,12.2,,-2.5,,4.9,,13.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,33,
-114.01,51.12,2015-10-24,2015,10,24,,7.6,,-4.2,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,34.0,,37,
-114.01,51.12,2015-10-25,2015,10,25,,9.3,,-5.1,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,,,18.0,,43,
-114.01,51.12,2015-10-26,2015,10,26,,9.6,,-0.1,,4.8,,13.2,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,61,
-114.01,51.12,2015-10-27,2015,10,27,,7.4,,-4.3,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,,,33.0,,56,
-114.01,51.12,2015-10-28,2015,10,28,,8.1,,-5.9,,1.1,,16.9,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-10-29,2015,10,29,,13.4,,0.3,,6.9,,11.1,,0.0,,,M,0.0,,,M,,,27.0,,43,
-114.01,51.12,2015-10-30,2015,10,30,,13.7,,-0.3,,6.7,,11.3,,0.0,,0.0,T,0.0,,0.0,T,,,2.0,,52,
-114.01,51.12,2015-10-31,2015,10,31,,9.1,,-2.5,,3.3,,14.7,,0.0,,0.0,T,0.0,,0.0,T,,,26.0,,46,
-114.01,51.12,2015-11-01,2015,11,1,,9.7,,-4.2,,2.8,,15.2,,0.0,,0.8,,0.0,,0.8,,,,29.0,,54,
-114.01,51.12,2015-11-02,2015,11,2,,2.1,,-1.7,,0.2,,17.8,,0.0,,1.4,,0.0,,1.4,,,,35.0,,33,
-114.01,51.12,2015-11-03,2015,11,3,,0.2,,-6.0,,-2.9,,20.9,,0.0,,0.2,,0.0,,0.2,,,,,,<31,
-114.01,51.12,2015-11-04,2015,11,4,,5.1,,-6.0,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-11-05,2015,11,5,,4.3,,-5.1,,-0.4,,18.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,,32.0,,46,
-114.01,51.12,2015-11-06,2015,11,6,,10.0,,-6.4,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,69,
-114.01,51.12,2015-11-07,2015,11,7,,14.3,,0.7,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,54,
-114.01,51.12,2015-11-08,2015,11,8,,9.0,,-3.1,,3.0,,15.0,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,35.0,,44,
-114.01,51.12,2015-11-09,2015,11,9,,0.4,,-3.2,,-1.4,,19.4,,0.0,,0.0,,3.6,,2.6,,4.0,,,,<31,
-114.01,51.12,2015-11-10,2015,11,10,,1.5,,-8.9,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,<31,
-114.01,51.12,2015-11-11,2015,11,11,,7.0,,-2.8,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,0.0,,27.0,,65,
-114.01,51.12,2015-11-12,2015,11,12,,4.7,,-2.7,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,43,
-114.01,51.12,2015-11-13,2015,11,13,,10.7,,-3.3,,3.7,,14.3,,0.0,,0.0,,0.0,T,0.0,T,,,23.0,,54,
-114.01,51.12,2015-11-14,2015,11,14,,1.9,,-1.3,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-114.01,51.12,2015-11-15,2015,11,15,,13.9,,-1.9,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,,46,
-114.01,51.12,2015-11-16,2015,11,16,,2.7,,-3.8,,-0.6,,18.6,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,54,
-114.01,51.12,2015-11-17,2015,11,17,,6.8,,-3.0,,1.9,,16.1,,0.0,,0.4,,1.4,,1.8,,1.0,,34.0,,69,
-114.01,51.12,2015-11-18,2015,11,18,,-1.8,,-9.5,,-5.7,,23.7,,0.0,,0.0,T,0.0,,0.0,T,1.0,,35.0,,67,
-114.01,51.12,2015-11-19,2015,11,19,,-2.8,,-10.2,,-6.5,,24.5,,0.0,,0.0,,0.2,,0.0,T,1.0,,35.0,,50,
-114.01,51.12,2015-11-20,2015,11,20,,-2.8,,-9.4,,-6.1,,24.1,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,<31,
-114.01,51.12,2015-11-21,2015,11,21,,7.8,,-2.6,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,67,
-114.01,51.12,2015-11-22,2015,11,22,,9.4,,-4.7,,2.4,,15.6,,0.0,,0.0,,0.0,,0.0,,0.0,,27.0,,65,
-114.01,51.12,2015-11-23,2015,11,23,,-1.0,,-7.2,,-4.1,,22.1,,0.0,,0.0,,0.0,T,0.0,T,0.0,,34.0,,44,
-114.01,51.12,2015-11-24,2015,11,24,,-3.0,,-15.6,,-9.3,,27.3,,0.0,,0.0,,6.4,,6.4,,2.0,,35.0,,52,
-114.01,51.12,2015-11-25,2015,11,25,,-2.3,,-18.0,,-10.2,,28.2,,0.0,,0.0,,0.0,T,0.0,T,6.0,,,,<31,
-114.01,51.12,2015-11-26,2015,11,26,,1.1,,-14.2,,-6.6,,24.6,,0.0,,0.0,,0.0,,0.0,,6.0,,,,<31,
-114.01,51.12,2015-11-27,2015,11,27,,6.9,,-8.0,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2015-11-28,2015,11,28,,6.6,,-11.1,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2015-11-29,2015,11,29,,6.0,,-9.2,,-1.6,,19.6,,0.0,,0.0,,0.0,,0.0,,2.0,,,,<31,
-114.01,51.12,2015-11-30,2015,11,30,,5.7,,-9.5,,-1.9,,19.9,,0.0,,0.0,,0.0,,0.0,,1.0,,,,<31,
-114.01,51.12,2015-12-01,2015,12,1,,9.2,,-10.3,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,,1.0,,28.0,,41,
-114.01,51.12,2015-12-02,2015,12,2,,8.3,,-6.4,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,1.0,,27.0,,43,
-114.01,51.12,2015-12-03,2015,12,3,,7.7,,-5.0,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,48,
-114.01,51.12,2015-12-04,2015,12,4,,8.1,,-5.2,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,43,
-114.01,51.12,2015-12-05,2015,12,5,,5.6,,-4.8,,0.4,,17.6,,0.0,,0.0,,0.0,,0.0,,0.0,,23.0,,43,
-114.01,51.12,2015-12-06,2015,12,6,,9.1,,-6.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,37,
-114.01,51.12,2015-12-07,2015,12,7,,9.5,,-3.4,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,44,
-114.01,51.12,2015-12-08,2015,12,8,,8.8,,-1.3,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,23.0,,48,
-114.01,51.12,2015-12-09,2015,12,9,,7.9,,-0.2,,3.9,,14.1,,0.0,,0.0,,1.9,,1.9,,0.0,,27.0,,46,
-114.01,51.12,2015-12-10,2015,12,10,,0.4,,-5.0,,-2.3,,20.3,,0.0,,0.0,,1.4,,1.2,,0.0,,,,<31,
-114.01,51.12,2015-12-11,2015,12,11,,-1.3,,-3.0,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,,<31,
-114.01,51.12,2015-12-12,2015,12,12,,-2.5,,-7.1,,-4.8,,22.8,,0.0,,0.0,,0.8,,0.8,,1.0,,,,<31,
-114.01,51.12,2015-12-13,2015,12,13,,-3.0,,-6.8,,-4.9,,22.9,,0.0,,,M,0.0,T,,M,1.0,,,,<31,
-114.01,51.12,2015-12-14,2015,12,14,,-5.3,,-9.2,,-7.3,,25.3,,0.0,,,M,,M,,M,1.0,,34.0,,37,
-114.01,51.12,2015-12-15,2015,12,15,,3.5,,-12.1,,-4.3,,22.3,,0.0,,0.0,,4.8,,3.2,,1.0,,28.0,,44,
-114.01,51.12,2015-12-16,2015,12,16,,-3.8,,-12.6,,-8.2,,26.2,,0.0,,0.0,,2.4,,1.8,,7.0,,,,<31,
-114.01,51.12,2015-12-17,2015,12,17,,-8.6,,-18.0,,-13.3,,31.3,,0.0,,0.0,,0.0,,0.0,,7.0,,,,<31,
-114.01,51.12,2015-12-18,2015,12,18,,-8.0,,-17.4,,-12.7,,30.7,,0.0,,0.2,,1.7,,1.7,,6.0,,15.0,,37,
-114.01,51.12,2015-12-19,2015,12,19,,-1.8,,-17.7,,-9.8,,27.8,,0.0,,0.0,,0.0,,0.0,,6.0,,25.0,,32,
-114.01,51.12,2015-12-20,2015,12,20,,0.1,,-14.6,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,,6.0,,,,<31,
-114.01,51.12,2015-12-21,2015,12,21,,-0.6,,-12.9,,-6.8,,24.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,33,
-114.01,51.12,2015-12-22,2015,12,22,,-5.2,,-14.5,,-9.9,,27.9,,0.0,,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2015-12-23,2015,12,23,,-7.6,,-18.3,,-13.0,,31.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,<31,
-114.01,51.12,2015-12-24,2015,12,24,,-11.2,,-15.2,,-13.2,,31.2,,0.0,,0.0,,3.4,,2.4,,6.0,,,,<31,
-114.01,51.12,2015-12-25,2015,12,25,,-14.6,,-21.1,,-17.9,,35.9,,0.0,,0.0,,0.4,,0.0,T,9.0,,,,<31,
